start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,num_trips
495,W 47 St & 10 Ave,40.76269882,-73.99301222,457,Broadway & W 58 St,40.76695317,-73.98169333,3
387,Centre St & Chambers St,40.71273266,-74.0046073,285,Broadway & E 14 St,40.73454567,-73.99074142,3
427,Bus Slip & State St,40.701907,-74.013942,304,Broadway & Battery Pl,40.70463334,-74.01361706,3
3165,Central Park West & W 72 St,40.775793766836657,-73.9762057363987,450,W 49 St & 8 Ave,40.76227205,-73.98788205,3
454,E 51 St & 1 Ave,40.75455731,-73.96592976,519,Pershing Square North,40.751873,-73.977706,3
482,W 15 St & 7 Ave,40.73935542,-73.99931783,465,Broadway & W 41 St,40.75513557,-73.98658032,3
3132,E 59 St & Madison Ave,40.76350532,-73.97109243,468,Broadway & W 56 St,40.7652654,-73.98192338,3
293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,536,1 Ave & E 30 St,40.74144387,-73.97536082,3
497,E 17 St & Broadway,40.73704984,-73.99009296,297,E 15 St & 3 Ave,40.734232,-73.986923,3
359,E 47 St & Park Ave,40.75510267,-73.97498696,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3
3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,3
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3295,Central Park W & W 96 St,40.79127,-73.964839,3
3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538,505,6 Ave & W 33 St,40.74901271,-73.98848395,3
3422,Columbia St & Degraw St,40.6859296,-74.00242364,3232,Bond St & Fulton St,40.689621887903328,-73.983042687177658,3
223,W 13 St & 7 Ave,40.73781509,-73.99994661,253,W 13 St & 5 Ave,40.73543934,-73.99453948,3
505,6 Ave & W 33 St,40.74901271,-73.98848395,3258,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439,3
517,Pershing Square South,40.751581,-73.97791,3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,3
486,Broadway & W 29 St,40.7462009,-73.98855723,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3
3002,South End Ave & Liberty St,40.711512,-74.015756,405,Washington St & Gansevoort St,40.739323,-74.008119,3
276,Duane St & Greenwich St,40.71748752,-74.0104554,458,11 Ave & W 27 St,40.751396,-74.005226,3
174,E 25 St & 1 Ave,40.7381765,-73.97738662,474,5 Ave & E 29 St,40.7451677,-73.98683077,3
3316,W 104 St & Amsterdam Ave - 1,40.7989937,-73.9662173778,457,Broadway & W 58 St,40.76695317,-73.98169333,3
347,Greenwich St & W Houston St,40.728846,-74.008591,3472,W 15 St & 10 Ave,40.742753828659026,-74.007473587989807,3
167,E 39 St & 3 Ave,40.7489006,-73.97604882,402,Broadway & E 22 St,40.7403432,-73.98955109,3
146,Hudson St & Reade St,40.71625008,-74.0091059,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3
297,E 15 St & 3 Ave,40.734232,-73.986923,466,W 25 St & 6 Ave,40.74395411,-73.99144871,3
468,Broadway & W 56 St,40.7652654,-73.98192338,469,Broadway & W 53 St,40.76344058,-73.98268129,3
276,Duane St & Greenwich St,40.71748752,-74.0104554,127,Barrow St & Hudson St,40.73172428,-74.00674436,3
379,W 31 St & 7 Ave,40.749156,-73.9916,223,W 13 St & 7 Ave,40.73781509,-73.99994661,3
492,W 33 St & 7 Ave,40.75019995,-73.99093085,426,West St & Chambers St,40.71754834,-74.01322069,3
278,Concord St & Bridge St,40.69766564,-73.98476437,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,3
3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3
3112,Milton St & Franklin St,40.72906,-73.95779,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3
487,E 20 St & FDR Drive,40.73314259,-73.97573881,174,E 25 St & 1 Ave,40.7381765,-73.97738662,3
260,Broad St & Bridge St,40.70365182,-74.01167797,3002,South End Ave & Liberty St,40.711512,-74.015756,3
369,Washington Pl & 6 Ave,40.73224119,-74.00026394,345,W 13 St & 6 Ave,40.73649403,-73.99704374,3
313,Washington Ave & Park Ave,40.69610226,-73.96751037,144,Nassau St & Navy St,40.69839895,-73.98068914,3
405,Washington St & Gansevoort St,40.739323,-74.008119,382,University Pl & E 14 St,40.73492695,-73.99200509,3
253,W 13 St & 5 Ave,40.73543934,-73.99453948,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3
3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191,330,Reade St & Broadway,40.71450451,-74.00562789,3
252,MacDougal St & Washington Sq,40.73226398,-73.99852205,229,Great Jones St,40.72743423,-73.99379025,3
359,E 47 St & Park Ave,40.75510267,-73.97498696,503,E 20 St & Park Ave,40.73827428,-73.98751968,3
3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,3
3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.975232094526291,3663,Sterling Pl & 7 Ave,40.677164894690591,-73.973827958107,3
3295,Central Park W & W 96 St,40.79127,-73.964839,359,E 47 St & Park Ave,40.75510267,-73.97498696,3
3258,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3
508,W 46 St & 11 Ave,40.76341379,-73.99667444,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3
236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,394,E 9 St & Avenue C,40.72521311,-73.97768752,3
446,W 24 St & 7 Ave,40.74487634,-73.99529885,482,W 15 St & 7 Ave,40.73935542,-73.99931783,3
3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,3112,Milton St & Franklin St,40.72906,-73.95779,3
499,Broadway & W 60 St,40.76915505,-73.98191841,3359,E 68 St & Madison Ave,40.7691572,-73.96703464,3
3628,Lenox Ave & W 117 St,40.8025566,-73.9490782,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3
461,E 20 St & 2 Ave,40.73587678,-73.98205027,237,E 11 St & 2 Ave,40.73047309,-73.98672378,3
3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,432,E 7 St & Avenue A,40.72621788,-73.98379855,3
167,E 39 St & 3 Ave,40.7489006,-73.97604882,545,E 23 St & 1 Ave,40.736502,-73.97809472,3
3635,W 36 St & 9 Ave,40.754623240291053,-73.99516761302948,346,Bank St & Hudson St,40.73652889,-74.00618026,3
497,E 17 St & Broadway,40.73704984,-73.99009296,3467,W Broadway & Spring Street,40.724946723594158,-74.00165855884552,3
487,E 20 St & FDR Drive,40.73314259,-73.97573881,497,E 17 St & Broadway,40.73704984,-73.99009296,3
469,Broadway & W 53 St,40.76344058,-73.98268129,3680,E 43 St & 5 Ave,40.754120810779256,-73.980251848697662,3
146,Hudson St & Reade St,40.71625008,-74.0091059,355,Bayard St & Baxter St,40.71602118,-73.99974372,3
260,Broad St & Bridge St,40.70365182,-74.01167797,195,Liberty St & Broadway,40.70905623,-74.01043382,3
3158,W 63 St & Broadway,40.77163851,-73.98261428,423,W 54 St & 9 Ave,40.76584941,-73.98690506,3
3504,E 123 St & Lexington Ave,40.8029263,-73.9379,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,3
480,W 53 St & 10 Ave,40.76669671,-73.99061728,495,W 47 St & 10 Ave,40.76269882,-73.99301222,3
3311,Columbia St & Kane St,40.68763155,-74.0016256,217,Old Fulton St,40.70277159,-73.99383605,3
526,E 33 St & 5 Ave,40.74765947,-73.98490707,474,5 Ave & E 29 St,40.7451677,-73.98683077,3
3368,5 Ave & 3 St,40.6728155,-73.98352355,467,Dean St & 4 Ave,40.68312489,-73.97895137,3
3256,Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3
358,Christopher St & Greenwich St,40.73291553,-74.00711384,497,E 17 St & Broadway,40.73704984,-73.99009296,3
508,W 46 St & 11 Ave,40.76341379,-73.99667444,447,8 Ave & W 52 St,40.76370739,-73.9851615,3
347,Greenwich St & W Houston St,40.728846,-74.008591,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3
3350,W 100 St & Broadway,40.7973721,-73.97041192,3158,W 63 St & Broadway,40.77163851,-73.98261428,3
461,E 20 St & 2 Ave,40.73587678,-73.98205027,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,3
3434,W 88 St & West End Ave,40.790254173304191,-73.977183401584611,458,11 Ave & W 27 St,40.751396,-74.005226,3
358,Christopher St & Greenwich St,40.73291553,-74.00711384,3684,W 12 St & W 4 St,40.737561211811368,-74.003982692956924,3
402,Broadway & E 22 St,40.7403432,-73.98955109,496,E 16 St & 5 Ave,40.73726186,-73.99238967,3
402,Broadway & E 22 St,40.7403432,-73.98955109,517,Pershing Square South,40.751581,-73.97791,3
3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,3143,5 Ave & E 78 St,40.776321421822708,-73.964273929595947,3
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3092,Berry St & N 8 St,40.7190095,-73.95852515,3
3016,Kent Ave & N 7 St,40.720367752984551,-73.961650729179382,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3
508,W 46 St & 11 Ave,40.76341379,-73.99667444,520,W 52 St & 5 Ave,40.75992262,-73.97648516,3
3359,E 68 St & Madison Ave,40.7691572,-73.96703464,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3
435,W 21 St & 6 Ave,40.74173969,-73.99415556,293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,3
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,3662,31 Ave & Steinway St,40.761293897289086,-73.916916847229,3
3537,Carlton Ave & Dean St,40.6809741,-73.9710097,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,3
442,W 27 St & 7 Ave,40.746647,-73.993915,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3
281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,519,Pershing Square North,40.751873,-73.977706,3
3332,Degraw St & Hoyt St,40.681990442707026,-73.990790247917175,3409,Bergen St & Smith St,40.6867443,-73.99063168,3
3142,1 Ave & E 62 St,40.7612274,-73.96094022,3312,1 Ave & E 94 St,40.7817212,-73.94594,3
383,Greenwich Ave & Charles St,40.735238,-74.000271,303,Mercer St & Spring St,40.72362738,-73.99949601,3
422,W 59 St & 10 Ave,40.770513,-73.988038,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3
3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3
72,W 52 St & 11 Ave,40.76727216,-73.99392888,426,West St & Chambers St,40.71754834,-74.01322069,3
313,Washington Ave & Park Ave,40.69610226,-73.96751037,418,Front St & Gold St,40.70224,-73.982578,3
217,Old Fulton St,40.70277159,-73.99383605,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,3
358,Christopher St & Greenwich St,40.73291553,-74.00711384,3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,3
3141,1 Ave & E 68 St,40.76500525,-73.95818491,3223,E 55 St & 3 Ave,40.758996559605116,-73.968653976917267,3
3100,Nassau Ave & Newell St,40.724812564400175,-73.947526216506958,3092,Berry St & N 8 St,40.7190095,-73.95852515,3
3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,3233,E 48 St & 5 Ave,40.757245679117261,-73.978059142827988,3
3671,E 81 St & 2 Ave,40.774779448957275,-73.954274654388428,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3
3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538,497,E 17 St & Broadway,40.73704984,-73.99009296,3
3658,W 18 St & 9 Ave,40.7435337324616,-74.003675580024719,304,Broadway & Battery Pl,40.70463334,-74.01361706,3
195,Liberty St & Broadway,40.70905623,-74.01043382,360,William St & Pine St,40.70717936,-74.00887308,3
3141,1 Ave & E 68 St,40.76500525,-73.95818491,3231,E 67 St & Park Ave,40.767800801481322,-73.965920805931091,3
3141,1 Ave & E 68 St,40.76500525,-73.95818491,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3
546,E 30 St & Park Ave S,40.74444921,-73.98303529,536,1 Ave & E 30 St,40.74144387,-73.97536082,3
2012,E 27 St & 1 Ave,40.739445,-73.976806,461,E 20 St & 2 Ave,40.73587678,-73.98205027,3
150,E 2 St & Avenue C,40.7208736,-73.98085795,403,E 2 St & 2 Ave,40.72502876,-73.99069656,3
483,E 12 St & 3 Ave,40.73223272,-73.98889957,402,Broadway & E 22 St,40.7403432,-73.98955109,3
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,3414,Bergen St & Flatbush Ave,40.680944723477296,-73.975673317909227,3
345,W 13 St & 6 Ave,40.73649403,-73.99704374,168,W 18 St & 6 Ave,40.73971301,-73.99456405,3
3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,520,W 52 St & 5 Ave,40.75992262,-73.97648516,3
2022,E 60 St & York Ave,40.759107,-73.959223,3223,E 55 St & 3 Ave,40.758996559605116,-73.968653976917267,3
513,W 56 St & 10 Ave,40.768254,-73.988639,3635,W 36 St & 9 Ave,40.754623240291053,-73.99516761302948,3
293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,433,E 13 St & Avenue A,40.72955361,-73.98057249,3
3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.975232094526291,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3
3139,E 72 St & Park Ave,40.771182875406581,-73.964094221591949,457,Broadway & W 58 St,40.76695317,-73.98169333,3
2008,Little West St & 1 Pl,40.70569254,-74.01677685,304,Broadway & Battery Pl,40.70463334,-74.01361706,3
402,Broadway & E 22 St,40.7403432,-73.98955109,432,E 7 St & Avenue A,40.72621788,-73.98379855,3
476,E 31 St & 3 Ave,40.74394314,-73.97966069,455,1 Ave & E 44 St,40.75001986,-73.96905301,3
455,1 Ave & E 44 St,40.75001986,-73.96905301,164,E 47 St & 2 Ave,40.75323098,-73.97032517,3
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3158,W 63 St & Broadway,40.77163851,-73.98261428,3
2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3160,Central Park West & W 76 St,40.77896784,-73.97374737,3
3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,266,Avenue D & E 8 St,40.72368361,-73.97574813,3
392,Jay St & Tech Pl,40.695065,-73.987167,3429,Hanson Pl & Ashland Pl,40.685068073081773,-73.977907598018632,3
168,W 18 St & 6 Ave,40.73971301,-73.99456405,285,Broadway & E 14 St,40.73454567,-73.99074142,3
168,W 18 St & 6 Ave,40.73971301,-73.99456405,253,W 13 St & 5 Ave,40.73543934,-73.99453948,3
514,12 Ave & W 40 St,40.76087502,-74.00277668,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,3
514,12 Ave & W 40 St,40.76087502,-74.00277668,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3
3156,E 72 St & York Ave,40.76663814,-73.95348296,472,E 32 St & Park Ave,40.7457121,-73.98194829,3
466,W 25 St & 6 Ave,40.74395411,-73.99144871,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3
308,St James Pl & Oliver St,40.71307916,-73.99851193,377,6 Ave & Canal St,40.72243797,-74.00566443,3
2012,E 27 St & 1 Ave,40.739445,-73.976806,465,Broadway & W 41 St,40.75513557,-73.98658032,3
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,217,Old Fulton St,40.70277159,-73.99383605,3
529,W 42 St & 8 Ave,40.7575699,-73.99098507,3002,South End Ave & Liberty St,40.711512,-74.015756,3
3389,Carroll St & Columbia St,40.6830456,-74.00348559,3384,Smith St & 3 St,40.6787242,-73.99599099,3
453,W 22 St & 8 Ave,40.74475148,-73.99915362,447,8 Ave & W 52 St,40.76370739,-73.9851615,3
477,W 41 St & 8 Ave,40.75640548,-73.9900262,267,Broadway & W 36 St,40.75097711,-73.98765428,3
450,W 49 St & 8 Ave,40.76227205,-73.98788205,509,9 Ave & W 22 St,40.7454973,-74.00197139,3
3168,Central Park West & W 85 St,40.78472675,-73.96961715,3292,5 Ave & E 93 St,40.7857851,-73.957481,3
492,W 33 St & 7 Ave,40.75019995,-73.99093085,540,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,3
173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,478,11 Ave & W 41 St,40.76030096,-73.99884222,3
3141,1 Ave & E 68 St,40.76500525,-73.95818491,3312,1 Ave & E 94 St,40.7817212,-73.94594,3
440,E 45 St & 3 Ave,40.75255434,-73.97282625,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3
326,E 11 St & 1 Ave,40.72953837,-73.98426726,497,E 17 St & Broadway,40.73704984,-73.99009296,3
3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3
3136,5 Ave & E 63 St,40.766368,-73.971518,457,Broadway & W 58 St,40.76695317,-73.98169333,3
2022,E 60 St & York Ave,40.759107,-73.959223,359,E 47 St & Park Ave,40.75510267,-73.97498696,3
360,William St & Pine St,40.70717936,-74.00887308,376,John St & William St,40.70862144,-74.00722156,3
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3
295,Pike St & E Broadway,40.71406667,-73.99293911,445,E 10 St & Avenue A,40.72740794,-73.98142006,3
468,Broadway & W 56 St,40.7652654,-73.98192338,359,E 47 St & Park Ave,40.75510267,-73.97498696,3
319,Fulton St & Broadway,40.711066,-74.009447,3664,North Moore St & Greenwich St,40.720195214374648,-74.0103006362915,3
3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,3
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3
168,W 18 St & 6 Ave,40.73971301,-73.99456405,3233,E 48 St & 5 Ave,40.757245679117261,-73.978059142827988,3
320,Leonard St & Church St,40.717571,-74.005549,534,Water - Whitehall Plaza,40.70255065,-74.0127234,3
3635,W 36 St & 9 Ave,40.754623240291053,-73.99516761302948,304,Broadway & Battery Pl,40.70463334,-74.01361706,3
173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,468,Broadway & W 56 St,40.7652654,-73.98192338,3
3002,South End Ave & Liberty St,40.711512,-74.015756,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3
3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,3
347,Greenwich St & W Houston St,40.728846,-74.008591,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3
499,Broadway & W 60 St,40.76915505,-73.98191841,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,3
446,W 24 St & 7 Ave,40.74487634,-73.99529885,517,Pershing Square South,40.751581,-73.97791,3
3137,5 Ave & E 73 St,40.77282817,-73.96685276,3143,5 Ave & E 78 St,40.776321421822708,-73.964273929595947,3
3163,Central Park West & W 68 St,40.7734066,-73.97782542,3143,5 Ave & E 78 St,40.776321421822708,-73.964273929595947,3
445,E 10 St & Avenue A,40.72740794,-73.98142006,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,3
533,Broadway & W 38 St,40.75299641,-73.98721619,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,3
401,Allen St & Rivington St,40.72019576,-73.98997825,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,3
3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3
3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3
2012,E 27 St & 1 Ave,40.739445,-73.976806,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3
319,Fulton St & Broadway,40.711066,-74.009447,307,Canal St & Rutgers St,40.71427487,-73.98990025,3
3323,W 106 St & Central Park West,40.7981856,-73.9605909006,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3
357,E 11 St & Broadway,40.73261787,-73.99158043,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3
482,W 15 St & 7 Ave,40.73935542,-73.99931783,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,3
3367,5 Ave & E 103 St,40.7922553,-73.95249933,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3
347,Greenwich St & W Houston St,40.728846,-74.008591,405,Washington St & Gansevoort St,40.739323,-74.008119,3
3161,W 76 St & Columbus Ave,40.7801839724239,-73.977285325527191,519,Pershing Square North,40.751873,-73.977706,3
327,Vesey Pl & River Terrace,40.7153379,-74.01658354,195,Liberty St & Broadway,40.70905623,-74.01043382,3
3365,3 St & 7 Ave,40.6703837,-73.97839676,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,282,Kent Ave & S 11 St,40.707644944175705,-73.968415260314941,3
3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3
349,Rivington St & Ridge St,40.71850211,-73.98329859,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,3
357,E 11 St & Broadway,40.73261787,-73.99158043,445,E 10 St & Avenue A,40.72740794,-73.98142006,3
482,W 15 St & 7 Ave,40.73935542,-73.99931783,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,3
237,E 11 St & 2 Ave,40.73047309,-73.98672378,229,Great Jones St,40.72743423,-73.99379025,3
3350,W 100 St & Broadway,40.7973721,-73.97041192,3293,W 92 St & Broadway,40.7921,-73.9739,3
531,Forsyth St & Broome St,40.71893904,-73.99266288,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,3
3391,E 106 St & 1 Ave,40.7892529,-73.93956237,3387,E 106 St & Madison Ave,40.7934337,-73.94945003,3
3410,Dean St & Hoyt St,40.6864442,-73.98759104,143,Clinton St & Joralemon St,40.69239502,-73.99337909,3
3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538,402,Broadway & E 22 St,40.7403432,-73.98955109,3
455,1 Ave & E 44 St,40.75001986,-73.96905301,518,E 39 St & 2 Ave,40.74780373,-73.9734419,3
3002,South End Ave & Liberty St,40.711512,-74.015756,417,Barclay St & Church St,40.71291224,-74.01020234,3
174,E 25 St & 1 Ave,40.7381765,-73.97738662,293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,3
461,E 20 St & 2 Ave,40.73587678,-73.98205027,3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538,3
469,Broadway & W 53 St,40.76344058,-73.98268129,499,Broadway & W 60 St,40.76915505,-73.98191841,3
325,E 19 St & 3 Ave,40.73624527,-73.98473765,540,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,3
127,Barrow St & Hudson St,40.73172428,-74.00674436,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,3
504,1 Ave & E 16 St,40.73221853,-73.98165557,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3
497,E 17 St & Broadway,40.73704984,-73.99009296,517,Pershing Square South,40.751581,-73.97791,3
279,Peck Slip & Front St,40.707873,-74.00167,3461,Murray St & Greenwich St,40.714851505262516,-74.011223316192627,3
455,1 Ave & E 44 St,40.75001986,-73.96905301,516,E 47 St & 1 Ave,40.75206862,-73.96784384,3
3165,Central Park West & W 72 St,40.775793766836657,-73.9762057363987,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3
3165,Central Park West & W 72 St,40.775793766836657,-73.9762057363987,3226,W 82 St & Central Park West,40.78275,-73.97137,3
517,Pershing Square South,40.751581,-73.97791,472,E 32 St & Park Ave,40.7457121,-73.98194829,3
388,W 26 St & 10 Ave,40.749717753,-74.002950346,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3
3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538,127,Barrow St & Hudson St,40.73172428,-74.00674436,3
3472,W 15 St & 10 Ave,40.742753828659026,-74.007473587989807,497,E 17 St & Broadway,40.73704984,-73.99009296,3
326,E 11 St & 1 Ave,40.72953837,-73.98426726,491,E 24 St & Park Ave S,40.74096374,-73.98602213,3
3368,5 Ave & 3 St,40.6728155,-73.98352355,3335,Union St & 4 Ave,40.6772744,-73.98282002,3
492,W 33 St & 7 Ave,40.75019995,-73.99093085,536,1 Ave & E 30 St,40.74144387,-73.97536082,3
3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,3258,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439,3
173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,515,W 43 St & 10 Ave,40.76009437,-73.99461843,3
504,1 Ave & E 16 St,40.73221853,-73.98165557,445,E 10 St & Avenue A,40.72740794,-73.98142006,3
446,W 24 St & 7 Ave,40.74487634,-73.99529885,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3
297,E 15 St & 3 Ave,40.734232,-73.986923,519,Pershing Square North,40.751873,-73.977706,3
229,Great Jones St,40.72743423,-73.99379025,382,University Pl & E 14 St,40.73492695,-73.99200509,3
3516,31 St & Astoria Blvd,40.7699176,-73.9184057,3621,27 Ave & 9 St,40.7739825,-73.9309134,3
3472,W 15 St & 10 Ave,40.742753828659026,-74.007473587989807,478,11 Ave & W 41 St,40.76030096,-73.99884222,3
285,Broadway & E 14 St,40.73454567,-73.99074142,377,6 Ave & Canal St,40.72243797,-74.00566443,3
3635,W 36 St & 9 Ave,40.754623240291053,-73.99516761302948,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3
392,Jay St & Tech Pl,40.695065,-73.987167,3412,Pacific St & Nevins St,40.6853761,-73.98302136,3
3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492,458,11 Ave & W 27 St,40.751396,-74.005226,3
402,Broadway & E 22 St,40.7403432,-73.98955109,379,W 31 St & 7 Ave,40.749156,-73.9916,3
3145,E 84 St & Park Ave,40.77862688,-73.95772073,3438,E 76 St & 3 Ave,40.772248537721744,-73.958421349525452,3
530,11 Ave & W 59 St,40.771522,-73.990541,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.988885879516587,3
3656,E 2 St & Avenue A,40.723077490686727,-73.985836207866669,432,E 7 St & Avenue A,40.72621788,-73.98379855,3
3496,1 Ave & E 110 St,40.7923272,-73.9383,3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,3
3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538,379,W 31 St & 7 Ave,40.749156,-73.9916,3
473,Rivington St & Chrystie St,40.72110063,-73.9919254,229,Great Jones St,40.72743423,-73.99379025,3
312,Allen St & Stanton St,40.722055,-73.989111,383,Greenwich Ave & Charles St,40.735238,-74.000271,3
3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,507,E 25 St & 2 Ave,40.73912601,-73.97973776,3
3449,Eckford St & Engert Ave,40.721462562298164,-73.948009014129639,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3
412,Forsyth St & Canal St,40.7158155,-73.99422366,217,Old Fulton St,40.70277159,-73.99383605,3
3145,E 84 St & Park Ave,40.77862688,-73.95772073,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,3
448,W 37 St & 10 Ave,40.75660359,-73.9979009,540,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,3
519,Pershing Square North,40.751873,-73.977706,167,E 39 St & 3 Ave,40.7489006,-73.97604882,3
